Customer_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,LoanAmount,Monthly_Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
18089,M,Married,0,College Graduate,No,59350,225467,120,1,Urban,Y
3807,M,Single,1,College Graduate,No,29570,357729,6,0,Urban,Y
26943,M,Single,0,College Graduate,No,88800,319337,6,1,Rural,Y
11567,M,Single,0,College Graduate,No,45000,95164,108,1,Urban,Y
4292,M,Single,0,College Graduate,No,30000,375069,12,1,Urban,Y
5063,M,Married,0,High School Graduate,No,31224,142801,36,0,Urban,N
15983,M,Married,0,College Graduate,Yes,54000,499231,48,1,Rural,N
14455,M,Married,1,College Graduate,No,50000,478888,48,1,Rural,Y
23128,F,Married,0,College Graduate,No,72000,394763,96,1,Urban,Y
7177,M,Single,0,High School Graduate,No,36000,217479,24,0,Rural,N
22496,F,Single,2,College Graduate,Yes,70000,411863,12,1,Rural,N
28287,F,Single,0,College Graduate,No,97000,282016,6,1,Urban,N
11475,F,Married,3+,College Graduate,No,45000,463911,36,0,Rural,N
29906,M,Married,0,College Graduate,Yes,111000,202943,96,1,Urban,N
12698,M,Single,0,College Graduate,No,47472,484898,84,1,Urban,Y
27851,M,Married,1,College Graduate,No,95000,448212,108,0,Rural,N
12246,M,Married,0,College Graduate,No,46000,452966,12,1,Urban,Y
22212,M,Single,0,College Graduate,No,70000,171684,48,1,Urban,N
22221,F,Single,0,College Graduate,Yes,70000,417563,84,1,Rural,Y
22061,M,Single,1,College Graduate,No,70000,299400,72,1,Rural,Y
31520,M,Married,0,College Graduate,No,138000,213992,6,1,Urban,Y
27461,F,Married,0,College Graduate,No,91000,230756,6,1,Urban,N
3069,M,Single,1,High School Graduate,No,27036,393643,12,1,Urban,Y
14569,M,Married,0,College Graduate,Yes,50026,60280,36,1,Rural,Y
5713,M,Married,1,High School Graduate,No,33000,121148,48,1,Urban,Y
30543,M,Single,0,College Graduate,Yes,120000,316356,12,1,Urban,N
18897,M,Single,0,College Graduate,No,60000,179748,48,1,Urban,Y
4979,M,Married,3+,College Graduate,No,31200,319326,108,0,Urban,Y
3444,F,Married,2,High School Graduate,No,28800,320035,120,1,Urban,Y
31523,M,Single,0,College Graduate,No,138000,384396,72,1,Rural,Y
3014,M,Single,3+,College Graduate,No,27000,381676,12,1,Urban,Y
10778,M,Single,1,College Graduate,No,43000,56970,120,1,Urban,N
13198,M,Married,2,College Graduate,No,48000,370434,6,1,Urban,N
21654,M,Married,0,College Graduate,Yes,68000,129238,24,1,Urban,Y
20736,M,Single,0,College Graduate,No,65000,82173,84,1,Rural,N
17161,F,Single,3+,College Graduate,Yes,56100,173802,84,1,Rural,Y
10616,M,Single,3+,College Graduate,No,42900,53061,108,1,Urban,N
3771,F,Single,0,High School Graduate,No,29280,315758,12,1,Rural,Y
3437,M,Single,0,College Graduate,No,28800,455203,120,1,Urban,N
29512,F,Single,0,College Graduate,No,108000,157242,72,1,Urban,N
29737,M,Single,1,College Graduate,No,110000,58828,12,1,Rural,Y
15050,F,Single,2,College Graduate,Yes,52000,303193,24,1,Rural,Y
1702,F,Single,2,High School Graduate,No,22884,197243,60,1,Rural,N
22344,M,Single,1,College Graduate,Yes,70000,50202,120,1,Urban,Y
20982,M,Single,0,College Graduate,No,65004,94737,96,1,Rural,Y
10913,M,Single,0,College Graduate,No,43600,483030,72,1,Urban,N
26540,F,Single,1,College Graduate,No,85500,145030,6,1,Rural,N
6027,F,Married,3+,High School Graduate,No,33800,297804,84,1,Urban,N
20504,M,Married,0,College Graduate,Yes,65000,145559,12,1,Rural,N
12856,F,Married,0,College Graduate,No,48000,110483,6,1,Rural,N
27790,M,Single,2,College Graduate,Yes,94000,269621,60,0,Rural,Y
13669,M,Married,0,College Graduate,No,49510,144199,60,1,Rural,Y
5970,F,Single,0,College Graduate,No,33600,75882,60,1,Urban,N
21359,F,Single,2,College Graduate,No,67000,118500,12,1,Urban,Y
16881,M,Married,0,College Graduate,No,55320,395672,108,1,Rural,Y
5162,F,Single,2,High School Graduate,No,32000,433075,96,1,Urban,Y
4907,M,Married,2,High School Graduate,No,31000,445187,36,1,Urban,Y
11208,M,Married,0,College Graduate,No,44000,206047,60,1,Urban,N
26016,M,Single,0,College Graduate,Yes,84000,69545,60,1,Rural,N
16264,M,Single,2,College Graduate,Yes,54600,343978,96,0,Urban,Y
6359,M,Single,0,College Graduate,No,34320,395422,6,0,Urban,Y
8155,M,Married,0,College Graduate,No,38000,183682,60,0,Rural,Y
28257,M,Single,0,College Graduate,No,96900,459657,12,1,Urban,Y
19403,F,Single,3+,College Graduate,No,61200,51166,108,1,Rural,Y
20474,M,Single,0,College Graduate,Yes,65000,309231,60,1,Urban,N
16692,M,Single,0,College Graduate,Yes,55000,478368,120,0,Rural,N
27054,F,Married,0,College Graduate,Yes,90000,493946,36,1,Rural,Y
14949,F,Married,0,College Graduate,Yes,51600,351551,120,1,Urban,Y
27798,M,Single,1,College Graduate,No,94000,182724,84,1,Rural,Y
3756,M,Single,0,High School Graduate,No,29140,135312,6,1,Rural,Y
24009,M,Single,0,College Graduate,No,75000,233086,72,1,Urban,N
8609,F,Single,0,College Graduate,No,39000,84631,108,1,Rural,N
29481,M,Single,0,College Graduate,Yes,107473,454983,12,1,Urban,Y
22850,F,Married,0,College Graduate,Yes,72000,471568,24,1,Urban,Y
24992,M,Single,2,College Graduate,Yes,79650,309290,72,1,Rural,N
1179,F,Married,1,College Graduate,No,20000,338751,108,1,Rural,Y
10979,F,Single,0,College Graduate,No,44000,330393,72,1,Rural,Y
25076,M,Single,0,College Graduate,Yes,80000,438007,12,1,Urban,Y
23700,M,Single,0,College Graduate,No,75000,423821,24,1,Rural,N
27950,M,Single,0,College Graduate,Yes,95000,486780,36,0,Rural,N
16281,F,Married,2,College Graduate,No,54833,361615,72,1,Urban,N
5342,F,Single,0,High School Graduate,No,32000,202068,36,1,Rural,Y
20304,M,Single,0,College Graduate,No,64000,481987,108,1,Urban,Y
17664,M,Married,0,College Graduate,No,58000,290758,12,1,Rural,Y
17158,M,Single,0,College Graduate,No,56100,292300,24,1,Rural,Y
2759,M,Married,0,College Graduate,No,26000,324638,72,1,Rural,N
28887,M,Single,0,College Graduate,Yes,100000,285260,72,1,Rural,N
21618,M,Single,0,College Graduate,Yes,68000,107033,60,1,Urban,Y
26093,F,Single,0,College Graduate,Yes,84000,287104,108,1,Urban,Y
8380,M,Married,3+,College Graduate,No,38400,492553,6,1,Urban,Y
15543,M,Single,0,College Graduate,No,53000,149022,108,1,Urban,Y
27606,F,Single,2,College Graduate,No,92000,380919,84,1,Rural,Y
28131,M,Single,3+,College Graduate,No,96000,59814,96,1,Urban,Y
5131,F,Married,0,College Graduate,No,31776,225085,108,1,Urban,Y
6288,M,Married,0,High School Graduate,No,34000,433487,96,1,Rural,Y
27184,M,Married,0,College Graduate,Yes,90000,224206,72,1,Rural,N
21284,M,Married,0,College Graduate,No,66500,234995,6,1,Urban,Y
14639,F,Single,1,College Graduate,Yes,50400,320698,36,1,Urban,N
3716,F,Single,1,College Graduate,No,29004,148486,24,1,Rural,Y
3774,F,Single,0,College Graduate,No,29311,252470,96,1,Rural,N
20455,M,Married,0,College Graduate,Yes,65000,350651,60,0,Urban,N
11498,M,Married,1,College Graduate,No,45000,458618,60,1,Urban,Y
16664,F,Single,0,College Graduate,Yes,55000,91497,108,1,Urban,Y
23114,M,Married,0,College Graduate,No,72000,268378,96,0,Rural,Y
8245,M,Single,1,College Graduate,No,38004,124045,6,1,Urban,Y
13194,F,Married,1,College Graduate,No,48000,462419,48,1,Urban,Y
14624,F,Single,0,College Graduate,Yes,50400,170717,36,1,Urban,Y
19346,F,Married,0,College Graduate,Yes,61000,129347,108,1,Urban,Y
25158,F,Married,2,College Graduate,Yes,80000,457856,120,1,Urban,N
27284,M,Married,0,College Graduate,No,90000,61920,96,1,Rural,Y
11198,M,Married,0,College Graduate,No,44000,239313,84,1,Urban,Y
9596,M,Single,2,College Graduate,No,40000,146919,72,1,Rural,Y
6606,M,Single,3+,College Graduate,No,35000,68708,36,1,Rural,Y
8503,M,Single,3+,College Graduate,No,39000,353857,48,0,Urban,Y
29246,F,Single,0,College Graduate,No,105000,459817,60,1,Rural,Y
24168,M,Single,0,College Graduate,No,75000,380874,60,1,Urban,Y
20989,M,Married,3+,College Graduate,No,65004,69313,72,0,Rural,N
7916,M,Single,2,High School Graduate,No,37200,474582,120,1,Rural,N
23861,M,Married,0,College Graduate,No,75000,104792,6,1,Rural,N
12376,F,Married,1,College Graduate,No,46392,470544,96,1,Rural,Y
18383,F,Married,0,College Graduate,Yes,60000,307400,60,0,Rural,Y
837,F,Married,2,College Graduate,No,18000,493005,24,1,Urban,N
6171,F,Married,2,High School Graduate,No,34000,198086,6,1,Urban,Y
11296,F,Married,0,College Graduate,No,44400,364988,60,1,Rural,Y
24987,F,Single,2,College Graduate,Yes,79618,426093,48,1,Rural,Y
21725,M,Married,1,College Graduate,No,68496,283109,72,1,Rural,Y
9261,M,Single,0,College Graduate,No,40000,82194,84,1,Rural,Y
21170,M,Single,1,College Graduate,No,66000,232473,6,1,Rural,Y
18516,M,Single,0,College Graduate,No,60000,286534,48,1,Rural,Y
9401,M,Married,1,College Graduate,No,40000,328348,12,1,Urban,Y
8339,M,Single,0,College Graduate,No,38400,428334,96,1,Urban,Y
7248,M,Single,0,College Graduate,No,36000,449137,24,1,Rural,Y
1514,M,Married,1,College Graduate,No,21600,284228,36,1,Rural,Y
24077,M,Single,3+,College Graduate,Yes,75000,349998,48,1,Urban,N
19572,M,Married,2,College Graduate,No,62000,197776,24,0,Urban,Y
30290,F,Married,0,College Graduate,No,117000,92575,84,0,Urban,N
26955,M,Married,0,College Graduate,No,89000,145495,96,1,Urban,N
19126,M,Married,0,College Graduate,Yes,60000,211881,24,0,Rural,Y
9182,M,Single,2,College Graduate,No,40000,395944,60,1,Rural,Y
27593,F,Married,0,College Graduate,Yes,92000,325555,12,1,Urban,N
6601,M,Single,0,College Graduate,No,35000,137546,6,0,Rural,Y
666,M,Single,0,College Graduate,No,17108,150797,6,0,Rural,Y
20678,F,Married,0,College Graduate,No,65000,360061,48,1,Rural,N
8458,F,Single,3+,College Graduate,No,38500,489116,24,1,Urban,Y
10751,M,Married,1,College Graduate,No,43000,433316,24,1,Rural,Y
25293,M,Married,1,College Graduate,Yes,80000,189176,108,1,Urban,Y
12528,F,Married,3+,College Graduate,No,47000,272970,84,1,Urban,Y
10257,M,Single,0,College Graduate,No,42000,106719,84,0,Rural,Y
9204,M,Single,2,College Graduate,No,40000,90341,6,1,Urban,Y
29369,M,Married,0,College Graduate,Yes,105400,85878,96,1,Rural,N
17644,F,Married,2,College Graduate,Yes,58000,225630,6,1,Urban,Y
14123,F,Married,2,College Graduate,No,50000,393265,96,0,Rural,N
2713,M,Single,1,College Graduate,No,26000,312149,108,1,Urban,Y
5368,M,Married,0,High School Graduate,No,32000,322726,6,1,Rural,Y
29324,F,Single,0,College Graduate,Yes,105000,272410,6,1,Rural,Y
23074,F,Married,3+,College Graduate,No,72000,279076,72,0,Urban,N
7805,M,Single,1,College Graduate,No,37000,497330,60,1,Rural,N
22747,M,Married,0,College Graduate,Yes,71400,275078,24,1,Rural,Y
18210,M,Married,0,College Graduate,No,60000,462090,12,1,Urban,Y
13558,M,Single,2,College Graduate,No,49000,418335,24,1,Rural,Y
2691,F,Married,2,High School Graduate,No,25920,163571,60,1,Urban,N
6115,M,Married,3+,High School Graduate,No,34000,121560,6,0,Urban,Y
17332,F,Married,2,College Graduate,Yes,57000,109605,48,0,Rural,Y
8430,M,Married,1,College Graduate,No,38400,143265,6,1,Urban,Y
5969,M,Single,2,High School Graduate,No,33600,353030,72,1,Rural,Y
2881,F,Single,0,High School Graduate,No,26400,348419,6,1,Urban,Y
12662,M,Single,0,College Graduate,No,47110,181120,96,0,Rural,N
7767,M,Single,0,College Graduate,No,37000,459715,60,1,Rural,Y
21244,M,Single,2,College Graduate,No,66300,218474,60,1,Urban,Y
10314,M,Single,0,College Graduate,No,42000,232118,24,0,Rural,Y
13476,M,Single,0,College Graduate,No,49000,486074,24,1,Urban,N
26295,M,Single,0,College Graduate,No,85000,130657,60,1,Urban,Y
21581,F,Single,0,College Graduate,Yes,68000,106761,120,1,Rural,N
17469,M,Married,0,College Graduate,No,57460,212049,72,1,Rural,Y
11901,M,Married,0,College Graduate,No,45000,299484,96,1,Rural,Y
4477,M,Single,1,College Graduate,No,30000,134110,120,0,Rural,Y
12649,M,Single,0,College Graduate,No,47004,173866,96,1,Rural,Y
16507,M,Married,0,College Graduate,No,55000,461584,36,1,Rural,Y
10913,M,Single,0,College Graduate,No,43600,483030,72,1,Urban,N
27485,F,Single,0,College Graduate,No,91000,227362,60,0,Urban,Y
8044,M,Married,2,College Graduate,No,37950,51509,108,1,Rural,Y
30051,M,Married,0,College Graduate,No,114000,207267,108,1,Rural,Y
22932,M,Married,2,College Graduate,No,72000,439724,6,1,Rural,N
31212,F,Single,0,College Graduate,Yes,130000,362993,120,1,Urban,Y
26164,M,Single,0,College Graduate,Yes,84996,217225,72,1,Urban,Y
4434,F,Single,0,College Graduate,No,30000,187043,24,1,Urban,Y
2754,M,Married,0,High School Graduate,No,26000,75331,84,1,Urban,Y
25882,M,Single,2,College Graduate,No,83000,371702,84,1,Rural,Y
12520,M,Married,0,College Graduate,No,47000,82410,36,1,Rural,Y
13480,M,Single,1,College Graduate,No,49000,186514,48,1,Rural,Y
5250,F,Married,0,College Graduate,No,32000,172609,84,1,Rural,Y
6330,M,Single,0,College Graduate,No,34068,495662,108,1,Urban,N
7551,M,Married,2,High School Graduate,No,36000,446982,12,1,Urban,Y
22494,M,Married,0,College Graduate,No,70000,61464,6,0,Urban,Y
24884,M,Married,0,College Graduate,Yes,78996,80448,48,0,Rural,Y
27337,M,Married,2,College Graduate,Yes,90000,281186,108,1,Urban,N
10788,M,Married,0,College Graduate,No,43000,113271,96,0,Rural,Y
25684,F,Married,0,College Graduate,Yes,82000,300023,72,1,Urban,Y
31107,M,Single,0,College Graduate,No,128000,143596,24,1,Rural,N
11975,M,Single,2,College Graduate,No,45004,269956,48,1,Urban,N
21501,F,Single,0,College Graduate,No,67692,299608,120,0,Rural,Y
16638,M,Married,0,College Graduate,No,55000,373830,60,1,Urban,Y
8487,F,Married,0,College Graduate,No,38760,388966,24,1,Urban,Y
27066,F,Married,1,College Graduate,No,90000,477094,48,1,Rural,Y
14912,F,Single,3+,College Graduate,Yes,51500,336446,72,1,Urban,Y
8917,F,Married,0,College Graduate,No,39996,417130,60,1,Urban,Y
8843,F,Single,0,College Graduate,No,39880,187922,108,1,Urban,Y
14900,M,Married,1,College Graduate,Yes,51500,100316,12,1,Urban,N
15399,M,Married,0,College Graduate,No,52680,405614,84,0,Urban,Y
14484,F,Single,0,College Graduate,No,50000,423511,60,1,Rural,Y
13082,M,Married,0,College Graduate,No,48000,428764,120,1,Urban,Y
3073,F,Single,0,High School Graduate,No,27040,409538,36,1,Rural,Y
28642,M,Single,2,College Graduate,No,100000,421775,36,0,Rural,Y
13726,M,Single,0,College Graduate,No,50000,305340,72,1,Rural,Y
20862,F,Single,1,College Graduate,No,65000,394439,6,1,Urban,Y
15876,F,Single,1,College Graduate,No,54000,349406,6,1,Urban,Y
18974,M,Single,0,College Graduate,No,60000,459356,48,1,Urban,Y
22334,F,Married,1,College Graduate,Yes,70000,315468,120,1,Rural,Y
9118,M,Single,0,College Graduate,No,40000,179656,120,1,Rural,Y
19741,M,Single,2,College Graduate,No,62236,92606,120,1,Rural,Y
5583,M,Single,2,High School Graduate,No,32644,241109,72,1,Urban,Y
2982,M,Single,0,College Graduate,No,27000,374061,96,0,Rural,Y
10520,M,Single,2,College Graduate,No,42096,318633,108,1,Urban,Y
27078,F,Single,0,College Graduate,No,90000,323672,24,1,Urban,Y
20773,M,Single,0,College Graduate,Yes,65000,417367,24,1,Rural,N
11838,M,Single,2,College Graduate,No,45000,187232,24,1,Urban,Y
13989,F,Married,1,College Graduate,No,50000,460125,6,0,Urban,Y
28964,M,Single,1,College Graduate,No,101000,375060,108,1,Urban,Y
23757,F,Married,0,College Graduate,No,75000,386071,60,0,Urban,Y
6656,M,Single,0,High School Graduate,No,35000,350964,48,1,Rural,Y
26770,M,Single,3+,College Graduate,Yes,87200,287122,36,0,Rural,Y
28111,M,Single,0,College Graduate,Yes,96000,146470,6,1,Urban,Y
26837,M,Single,2,College Graduate,Yes,88000,413584,96,0,Urban,Y
18495,M,Married,0,College Graduate,Yes,60000,257740,72,1,Rural,Y
23838,M,Married,1,College Graduate,Yes,75000,113977,12,1,Urban,N
22991,M,Single,0,College Graduate,Yes,72000,273469,96,1,Urban,Y
16893,M,Single,0,College Graduate,Yes,55438,138633,48,1,Rural,Y
16516,M,Married,3+,College Graduate,No,55000,108822,108,1,Rural,Y
7544,M,Married,0,College Graduate,No,36000,110750,36,1,Rural,Y
28243,M,Single,3+,College Graduate,No,96260,409528,96,1,Urban,Y
24693,F,Single,2,College Graduate,Yes,78000,476349,84,1,Urban,Y
22341,M,Single,0,College Graduate,No,70000,272642,24,1,Urban,Y
1243,F,Married,0,College Graduate,No,20160,71899,72,1,Rural,Y
15005,F,Married,0,College Graduate,Yes,51996,149891,12,1,Urban,Y
3743,F,Married,0,High School Graduate,No,29120,310525,120,1,Rural,N
5351,M,Single,2,College Graduate,No,32000,412069,36,1,Urban,N
26007,F,Married,0,College Graduate,No,84000,394460,120,1,Urban,Y
26756,F,Single,0,College Graduate,Yes,87000,463978,108,0,Urban,N
11502,M,Married,0,College Graduate,No,45000,210131,60,1,Urban,N
28651,M,Married,2,College Graduate,No,100000,61192,108,1,Urban,Y
5471,F,Single,0,College Graduate,No,32400,187426,72,1,Rural,N
11353,M,Single,0,College Graduate,No,44640,245338,108,1,Rural,Y
29186,M,Single,0,College Graduate,No,104000,389892,24,1,Urban,Y
29847,M,Single,0,College Graduate,No,110000,145236,96,1,Urban,N
26596,M,Single,1,College Graduate,Yes,86000,251708,12,1,Rural,N
28337,M,Single,0,College Graduate,No,97500,315809,72,1,Rural,N
19324,F,Single,0,College Graduate,Yes,61000,377152,24,1,Urban,Y
27538,M,Married,3+,College Graduate,No,91800,129915,12,1,Urban,Y
8192,M,Single,0,College Graduate,No,38000,430095,84,1,Rural,N
15000,M,Single,0,College Graduate,Yes,51996,69042,24,1,Urban,Y
17019,M,Married,2,College Graduate,No,56000,387784,72,0,Rural,N
6058,M,Married,0,High School Graduate,No,33996,266575,48,1,Urban,Y
9555,F,Married,0,College Graduate,No,40000,475661,120,1,Rural,Y
3739,F,Single,0,High School Graduate,No,29120,229820,60,1,Rural,Y
29159,M,Married,3+,College Graduate,No,103000,61380,6,1,Rural,Y
31571,F,Single,0,College Graduate,Yes,140000,160544,12,0,Rural,Y
4060,M,Single,3+,High School Graduate,No,30000,129602,48,1,Rural,Y
7356,M,Single,3+,College Graduate,No,36000,405651,36,1,Rural,N
9198,F,Single,0,College Graduate,No,40000,496365,48,1,Rural,N
27839,M,Single,1,College Graduate,Yes,95000,232505,60,1,Rural,N
31412,F,Married,2,College Graduate,Yes,135000,189582,48,1,Rural,Y
8622,M,Married,1,College Graduate,No,39000,317013,120,1,Urban,N
28583,M,Married,0,College Graduate,Yes,100000,414137,120,1,Rural,N
31571,F,Single,0,College Graduate,Yes,140000,160544,12,0,Rural,Y
26963,M,Single,0,College Graduate,No,89000,231279,60,1,Urban,N
23428,F,Married,0,College Graduate,No,74000,485430,48,1,Urban,N
29971,F,Married,0,College Graduate,No,112500,331228,84,1,Rural,Y
2148,F,Married,0,High School Graduate,No,24000,325099,108,0,Urban,Y
30001,F,Married,0,College Graduate,No,113000,361968,48,1,Urban,Y
23953,M,Married,3+,College Graduate,Yes,75000,450003,84,1,Rural,Y
8669,M,Married,3+,College Graduate,No,39000,278341,108,1,Rural,N
14345,M,Married,1,College Graduate,No,50000,347848,24,1,Rural,Y
17873,F,Married,3+,College Graduate,No,58800,247588,48,1,Rural,Y
6878,M,Married,0,High School Graduate,No,35000,174346,84,1,Rural,Y
16324,M,Single,0,College Graduate,No,54996,220974,84,1,Urban,N
31362,F,Married,1,College Graduate,Yes,134000,97745,48,1,Rural,Y
15157,M,Single,1,College Graduate,Yes,52000,482549,120,1,Rural,Y
30611,M,Married,1,College Graduate,No,120000,85933,36,0,Rural,N
23570,M,Single,0,College Graduate,No,74360,317367,120,1,Urban,Y
12033,M,Married,0,College Graduate,No,45516,305468,36,1,Urban,Y
28815,M,Married,3+,College Graduate,No,100000,463817,72,1,Urban,N
11874,F,Single,0,College Graduate,No,45000,163999,72,1,Rural,N
20562,M,Married,0,College Graduate,Yes,65000,51942,72,1,Rural,Y
12061,M,Single,0,College Graduate,No,45600,491330,72,1,Rural,Y
23798,M,Single,2,College Graduate,No,75000,253598,36,1,Rural,Y
13459,M,Single,0,College Graduate,No,49000,381732,24,1,Rural,Y
26973,M,Married,0,College Graduate,Yes,89000,381173,36,1,Rural,Y
27474,F,Married,0,College Graduate,No,91000,162026,60,1,Urban,Y
3167,M,Single,0,High School Graduate,No,27600,168351,96,1,Urban,N
2237,F,Married,0,College Graduate,No,24290,209588,96,1,Urban,N
2401,M,Married,1,High School Graduate,No,25000,191814,60,1,Urban,N
4327,M,Single,0,High School Graduate,No,30000,201093,60,1,Rural,N
14478,F,Single,1,College Graduate,No,50000,387779,84,0,Urban,N
13657,M,Single,0,College Graduate,No,49500,355911,36,1,Rural,Y
25442,M,Single,0,College Graduate,Yes,80000,387304,72,1,Rural,Y
16047,M,Single,0,College Graduate,Yes,54000,314395,96,1,Urban,N
15826,M,Single,0,College Graduate,Yes,54000,207061,120,1,Rural,Y
3386,F,Married,0,College Graduate,No,28416,236350,108,1,Urban,N
31330,M,Married,0,College Graduate,Yes,132000,256914,72,1,Urban,N
4758,M,Single,0,College Graduate,No,30520,267796,24,1,Rural,Y
19985,M,Married,0,College Graduate,No,63000,327478,6,1,Rural,Y
22636,F,Married,3+,College Graduate,No,70872,359916,60,0,Rural,Y
